year,name,id,indicator,percentage
2000,Chile,CHL,gap_female-male_no-education,0.8099999999999996
2000,Chile,CHL,gap_female-male_secondary-incomplete,0.9199999999999875
2000,Chile,CHL,no_education,5.07
2000,Chile,CHL,secondary_incomplete,74.03
2000,China,CHN,gap_female-male_no-education,12.920000000000002
2000,China,CHN,gap_female-male_secondary-incomplete,9.019999999999996
2000,China,CHN,no_education,13.46
2000,China,CHN,secondary_incomplete,78.11
2000,"China, Hong Kong Special Administrative Region",HKG,gap_female-male_no-education,9.080000000000002
2000,"China, Hong Kong Special Administrative Region",HKG,gap_female-male_secondary-incomplete,-0.9099999999999966
2000,"China, Hong Kong Special Administrative Region",HKG,no_education,21.7
2000,"China, Hong Kong Special Administrative Region",HKG,secondary_incomplete,74.71000000000001
2000,"China, Macao Special Administrative Region",MAC,gap_female-male_no-education,6.869999999999999
2000,"China, Macao Special Administrative Region",MAC,gap_female-male_secondary-incomplete,3.8900000000000006
2000,"China, Macao Special Administrative Region",MAC,no_education,7.6
2000,"China, Macao Special Administrative Region",MAC,secondary_incomplete,81.8
2000,Colombia,COL,gap_female-male_no-education,0.5999999999999996
2000,Colombia,COL,gap_female-male_secondary-incomplete,-0.04000000000000625
2000,Colombia,COL,no_education,11.14
2000,Colombia,COL,secondary_incomplete,82.45
2000,Congo,COG,gap_female-male_no-education,14.670000000000002
2000,Congo,COG,gap_female-male_secondary-incomplete,5.560000000000002
2000,Congo,COG,no_education,41.52
2000,Congo,COG,secondary_incomplete,89.68
2000,Costa Rica,CRI,gap_female-male_no-education,-0.2999999999999998
2000,Costa Rica,CRI,gap_female-male_secondary-incomplete,-1.1400000000000006
2000,Costa Rica,CRI,no_education,6.72
2000,Costa Rica,CRI,secondary_incomplete,85.64
2000,Cote dIvoire,CIV,gap_female-male_no-education,20.810000000000002
2000,Cote dIvoire,CIV,gap_female-male_secondary-incomplete,3.710000000000008
2000,Cote dIvoire,CIV,no_education,58.42
2000,Cote dIvoire,CIV,secondary_incomplete,95.94
2000,Croatia,HRV,gap_female-male_no-education,5.17
2000,Croatia,HRV,gap_female-male_secondary-incomplete,21.21
2000,Croatia,HRV,no_education,5.16
2000,Croatia,HRV,secondary_incomplete,63.84
2000,Cuba,CUB,gap_female-male_no-education,3.3499999999999996
2000,Cuba,CUB,gap_female-male_secondary-incomplete,1.1700000000000017
2000,Cuba,CUB,no_education,14.06
2000,Cuba,CUB,secondary_incomplete,69.01
2000,Cyprus,CYP,gap_female-male_no-education,8.2
2000,Cyprus,CYP,gap_female-male_secondary-incomplete,6.049999999999997
2000,Cyprus,CYP,no_education,10.58
2000,Cyprus,CYP,secondary_incomplete,70.35
2000,Czech Republic,CZE,gap_female-male_no-education,0.12000000000000005
2000,Czech Republic,CZE,gap_female-male_secondary-incomplete,10.61999999999999
2000,Czech Republic,CZE,no_education,0.48
2000,Czech Republic,CZE,secondary_incomplete,31.64
2000,Democratic Republic of the Congo,COD,gap_female-male_no-education,24.64
2000,Democratic Republic of the Congo,COD,gap_female-male_secondary-incomplete,10.329999999999998
2000,Democratic Republic of the Congo,COD,no_education,48.15
2000,Democratic Republic of the Congo,COD,secondary_incomplete,89.63
2000,Denmark,DNK,gap_female-male_no-education,-0.039999999999999925
2000,Denmark,DNK,gap_female-male_secondary-incomplete,8.070000000000007
2000,Denmark,DNK,no_education,0.92
2000,Denmark,DNK,secondary_incomplete,61.12
2000,Dominican Rep.,DOM,gap_female-male_no-education,10.44
2000,Dominican Rep.,DOM,gap_female-male_secondary-incomplete,-4.689999999999998
2000,Dominican Rep.,DOM,no_education,17.53
2000,Dominican Rep.,DOM,secondary_incomplete,90.01
2000,Ecuador,ECU,gap_female-male_no-education,2.8699999999999974
2000,Ecuador,ECU,gap_female-male_secondary-incomplete,-1.6899999999999977
2000,Ecuador,ECU,no_education,20.93
2000,Ecuador,ECU,secondary_incomplete,85.13
2000,Egypt,EGY,gap_female-male_no-education,28.03
2000,Egypt,EGY,gap_female-male_secondary-incomplete,9.090000000000003
2000,Egypt,EGY,no_education,49.7
2000,Egypt,EGY,secondary_incomplete,82.58
2000,El Salvador,SLV,gap_female-male_no-education,5.520000000000003
2000,El Salvador,SLV,gap_female-male_secondary-incomplete,1.2700000000000102
2000,El Salvador,SLV,no_education,25.83
2000,El Salvador,SLV,secondary_incomplete,90.64
2000,Estonia,EST,gap_female-male_no-education,0.04000000000000001
2000,Estonia,EST,gap_female-male_secondary-incomplete,5.109999999999999
2000,Estonia,EST,no_education,0.23
2000,Estonia,EST,secondary_incomplete,56.69
2000,Fiji,FJI,gap_female-male_no-education,4.370000000000001
2000,Fiji,FJI,gap_female-male_secondary-incomplete,0.6000000000000085
2000,Fiji,FJI,no_education,5.54
2000,Fiji,FJI,secondary_incomplete,68.7
2000,Finland,FIN,gap_female-male_no-education,0.53
2000,Finland,FIN,gap_female-male_secondary-incomplete,4.679999999999993
2000,Finland,FIN,no_education,0.48
2000,Finland,FIN,secondary_incomplete,80.94
2000,France,FRA,gap_female-male_no-education,0.29000000000000004
2000,France,FRA,gap_female-male_secondary-incomplete,6.960000000000001
2000,France,FRA,no_education,3.11
2000,France,FRA,secondary_incomplete,67.07
2000,Gabon,GAB,gap_female-male_no-education,-11.48
2000,Gabon,GAB,gap_female-male_secondary-incomplete,-2.309999999999988
2000,Gabon,GAB,no_education,32.39
2000,Gabon,GAB,secondary_incomplete,86.27
2000,Gambia,GMB,gap_female-male_no-education,14.810000000000002
2000,Gambia,GMB,gap_female-male_secondary-incomplete,2.4200000000000017
2000,Gambia,GMB,no_education,79.71
2000,Gambia,GMB,secondary_incomplete,97.07
2000,Germany,DEU,gap_female-male_no-education,1.0599999999999996
2000,Germany,DEU,gap_female-male_secondary-incomplete,10.259999999999998
2000,Germany,DEU,no_education,5.42
2000,Germany,DEU,secondary_incomplete,61.23
2000,Ghana,GHA,gap_female-male_no-education,21.020000000000003
2000,Ghana,GHA,gap_female-male_secondary-incomplete,8.530000000000001
2000,Ghana,GHA,no_education,39.47
2000,Ghana,GHA,secondary_incomplete,84.73
2000,Greece,GRC,gap_female-male_no-education,7.579999999999998
2000,Greece,GRC,gap_female-male_secondary-incomplete,2.859999999999985
2000,Greece,GRC,no_education,12.8
2000,Greece,GRC,secondary_incomplete,73.13
2000,Guatemala,GTM,gap_female-male_no-education,14.989999999999998
2000,Guatemala,GTM,gap_female-male_secondary-incomplete,0.539999999999992
2000,Guatemala,GTM,no_education,39.5
2000,Guatemala,GTM,secondary_incomplete,90.3
2000,Guyana,GUY,gap_female-male_no-education,0.46999999999999975
2000,Guyana,GUY,gap_female-male_secondary-incomplete,-5.650000000000006
2000,Guyana,GUY,no_education,7.0
2000,Guyana,GUY,secondary_incomplete,75.63
2000,Haiti,HTI,gap_female-male_no-education,31.71
2000,Haiti,HTI,gap_female-male_secondary-incomplete,21.700000000000003
2000,Haiti,HTI,no_education,43.21
2000,Haiti,HTI,secondary_incomplete,86.03
2000,Honduras,HND,gap_female-male_no-education,2.1199999999999974
2000,Honduras,HND,gap_female-male_secondary-incomplete,-1.960000000000008
2000,Honduras,HND,no_education,20.94
2000,Honduras,HND,secondary_incomplete,88.53
2000,Hungary,HUN,gap_female-male_no-education,0.19000000000000006
2000,Hungary,HUN,gap_female-male_secondary-incomplete,13.509999999999998
2000,Hungary,HUN,no_education,0.72
2000,Hungary,HUN,secondary_incomplete,57.57
2000,Iceland,ISL,gap_female-male_no-education,-0.4600000000000002
2000,Iceland,ISL,gap_female-male_secondary-incomplete,-1.2999999999999972
2000,Iceland,ISL,no_education,1.36
2000,Iceland,ISL,secondary_incomplete,76.17
2000,India,IND,gap_female-male_no-education,27.599999999999994
2000,India,IND,gap_female-male_secondary-incomplete,11.689999999999998
2000,India,IND,no_education,50.79
2000,India,IND,secondary_incomplete,83.25
2000,Indonesia,IDN,gap_female-male_no-education,9.680000000000003
2000,Indonesia,IDN,gap_female-male_secondary-incomplete,4.670000000000002
2000,Indonesia,IDN,no_education,27.92
2000,Indonesia,IDN,secondary_incomplete,90.31
2000,Iran (Islamic Republic of),IRN,gap_female-male_no-education,16.3
2000,Iran (Islamic Republic of),IRN,gap_female-male_secondary-incomplete,6.170000000000002
2000,Iran (Islamic Republic of),IRN,no_education,31.73
2000,Iran (Islamic Republic of),IRN,secondary_incomplete,80.27
2000,Iraq,IRQ,gap_female-male_no-education,25.25
2000,Iraq,IRQ,gap_female-male_secondary-incomplete,10.030000000000001
2000,Iraq,IRQ,no_education,41.02
2000,Iraq,IRQ,secondary_incomplete,87.46000000000001
2000,Ireland,IRL,gap_female-male_no-education,0.7300000000000004
2000,Ireland,IRL,gap_female-male_secondary-incomplete,-1.2700000000000102
2000,Ireland,IRL,no_education,5.15
2000,Ireland,IRL,secondary_incomplete,74.66
2000,Israel,ISR,gap_female-male_no-education,2.8499999999999996
2000,Israel,ISR,gap_female-male_secondary-incomplete,-1.3100000000000023
2000,Israel,ISR,no_education,3.57
2000,Israel,ISR,secondary_incomplete,70.97
2000,Italy,ITA,gap_female-male_no-education,4.71
2000,Italy,ITA,gap_female-male_secondary-incomplete,3.019999999999996
2000,Italy,ITA,no_education,7.9
2000,Italy,ITA,secondary_incomplete,73.9
2000,Jamaica,JAM,gap_female-male_no-education,-0.29000000000000004
2000,Jamaica,JAM,gap_female-male_secondary-incomplete,1.6999999999999886
2000,Jamaica,JAM,no_education,6.5
2000,Jamaica,JAM,secondary_incomplete,74.18
2000,Japan,JPN,gap_female-male_no-education,0.06
2000,Japan,JPN,gap_female-male_secondary-incomplete,-2.3599999999999923
2000,Japan,JPN,no_education,0.15
2000,Japan,JPN,secondary_incomplete,65.02000000000001
2000,Jordan,JOR,gap_female-male_no-education,14.32
2000,Jordan,JOR,gap_female-male_secondary-incomplete,7.1299999999999955
2000,Jordan,JOR,no_education,24.84
2000,Jordan,JOR,secondary_incomplete,71.11
2000,Kazakhstan,KAZ,gap_female-male_no-education,1.5199999999999998
2000,Kazakhstan,KAZ,gap_female-male_secondary-incomplete,11.659999999999997
2000,Kazakhstan,KAZ,no_education,1.59
2000,Kazakhstan,KAZ,secondary_incomplete,35.36
2000,Kenya,KEN,gap_female-male_no-education,14.600000000000001
2000,Kenya,KEN,gap_female-male_secondary-incomplete,4.329999999999998
2000,Kenya,KEN,no_education,30.81
2000,Kenya,KEN,secondary_incomplete,94.74
2000,Kuwait,KWT,gap_female-male_no-education,5.52
2000,Kuwait,KWT,gap_female-male_secondary-incomplete,-1.25
2000,Kuwait,KWT,no_education,27.56
2000,Kuwait,KWT,secondary_incomplete,79.28999999999999
2000,Kyrgyzstan,KGZ,gap_female-male_no-education,1.48
2000,Kyrgyzstan,KGZ,gap_female-male_secondary-incomplete,7.060000000000002
2000,Kyrgyzstan,KGZ,no_education,1.61
2000,Kyrgyzstan,KGZ,secondary_incomplete,44.97
2000,Lao People's Democratic Republic,LAO,gap_female-male_no-education,27.409999999999997
2000,Lao People's Democratic Republic,LAO,gap_female-male_secondary-incomplete,2.980000000000004
2000,Lao People's Democratic Republic,LAO,no_education,40.97
2000,Lao People's Democratic Republic,LAO,secondary_incomplete,96.22
2000,Latvia,LVA,gap_female-male_no-education,0.48000000000000004
2000,Latvia,LVA,gap_female-male_secondary-incomplete,8.14
2000,Latvia,LVA,no_education,0.67
2000,Latvia,LVA,secondary_incomplete,64.31
2000,Lesotho,LSO,gap_female-male_no-education,-23.18
2000,Lesotho,LSO,gap_female-male_secondary-incomplete,-4.460000000000008
2000,Lesotho,LSO,no_education,17.85
2000,Lesotho,LSO,secondary_incomplete,80.62
2000,Liberia,LBR,gap_female-male_no-education,35.07
2000,Liberia,LBR,gap_female-male_secondary-incomplete,9.980000000000004
2000,Liberia,LBR,no_education,60.87
2000,Liberia,LBR,secondary_incomplete,89.83
2000,Libyan Arab Jamahiriya,LBY,gap_female-male_no-education,25.119999999999997
2000,Libyan Arab Jamahiriya,LBY,gap_female-male_secondary-incomplete,-1.259999999999991
2000,Libyan Arab Jamahiriya,LBY,no_education,33.65
2000,Libyan Arab Jamahiriya,LBY,secondary_incomplete,81.3
2000,Lithuania,LTU,gap_female-male_no-education,1.31
2000,Lithuania,LTU,gap_female-male_secondary-incomplete,7.210000000000001
2000,Lithuania,LTU,no_education,3.53
2000,Lithuania,LTU,secondary_incomplete,48.05
2000,Luxembourg,LUX,gap_female-male_no-education,-0.4200000000000008
2000,Luxembourg,LUX,gap_female-male_secondary-incomplete,7.829999999999998
2000,Luxembourg,LUX,no_education,4.75
2000,Luxembourg,LUX,secondary_incomplete,71.49
2000,Malawi,MWI,gap_female-male_no-education,26.119999999999997
2000,Malawi,MWI,gap_female-male_secondary-incomplete,5.980000000000004
2000,Malawi,MWI,no_education,42.93
2000,Malawi,MWI,secondary_incomplete,95.28
2000,Malaysia,MYS,gap_female-male_no-education,10.62
2000,Malaysia,MYS,gap_female-male_secondary-incomplete,4.36999999999999
2000,Malaysia,MYS,no_education,15.23
2000,Malaysia,MYS,secondary_incomplete,71.92
2000,Maldives,MDV,gap_female-male_no-education,4.300000000000004
2000,Maldives,MDV,gap_female-male_secondary-incomplete,1.9099999999999966
2000,Maldives,MDV,no_education,49.38
2000,Maldives,MDV,secondary_incomplete,94.83
2000,Mali,MLI,gap_female-male_no-education,11.959999999999994
2000,Mali,MLI,gap_female-male_secondary-incomplete,1.3799999999999955
2000,Mali,MLI,no_education,81.58
2000,Mali,MLI,secondary_incomplete,98.59
2000,Malta,MLT,gap_female-male_no-education,2.959999999999999
2000,Malta,MLT,gap_female-male_secondary-incomplete,5.469999999999999
2000,Malta,MLT,no_education,11.9
2000,Malta,MLT,secondary_incomplete,72.73
2000,Mauritania,MRT,gap_female-male_no-education,19.360000000000007
2000,Mauritania,MRT,gap_female-male_secondary-incomplete,4.450000000000003
2000,Mauritania,MRT,no_education,54.54
2000,Mauritania,MRT,secondary_incomplete,95.65
2000,Mauritius,MUS,gap_female-male_no-education,11.839999999999998
2000,Mauritius,MUS,gap_female-male_secondary-incomplete,5.079999999999998
2000,Mauritius,MUS,no_education,12.3
2000,Mauritius,MUS,secondary_incomplete,82.25
2000,Mexico,MEX,gap_female-male_no-education,4.389999999999999
2000,Mexico,MEX,gap_female-male_secondary-incomplete,-0.39000000000000057
2000,Mexico,MEX,no_education,13.44
2000,Mexico,MEX,secondary_incomplete,86.87
2000,Mongolia,MNG,gap_female-male_no-education,2.42
2000,Mongolia,MNG,gap_female-male_secondary-incomplete,-6.240000000000002
2000,Mongolia,MNG,no_education,5.54
2000,Mongolia,MNG,secondary_incomplete,58.86
2000,Morocco,MAR,gap_female-male_no-education,25.459999999999994
2000,Morocco,MAR,gap_female-male_secondary-incomplete,2.0400000000000063
2000,Morocco,MAR,no_education,60.75
2000,Morocco,MAR,secondary_incomplete,93.75
2000,Mozambique,MOZ,gap_female-male_no-education,17.97999999999999
2000,Mozambique,MOZ,gap_female-male_secondary-incomplete,1.4399999999999977
2000,Mozambique,MOZ,no_education,80.23
2000,Mozambique,MOZ,secondary_incomplete,98.78
2000,Myanmar,MMR,gap_female-male_no-education,23.1
2000,Myanmar,MMR,gap_female-male_secondary-incomplete,-6.8500000000000085
2000,Myanmar,MMR,no_education,31.71
2000,Myanmar,MMR,secondary_incomplete,93.78
2000,Namibia,NAM,gap_female-male_no-education,1.6799999999999997
2000,Namibia,NAM,gap_female-male_secondary-incomplete,3.069999999999993
2000,Namibia,NAM,no_education,25.9
2000,Namibia,NAM,secondary_incomplete,85.7
2000,Nepal,NPL,gap_female-male_no-education,33.279999999999994
2000,Nepal,NPL,gap_female-male_secondary-incomplete,1.6200000000000045
2000,Nepal,NPL,no_education,64.97
2000,Nepal,NPL,secondary_incomplete,94.35
2000,Netherlands,NLD,gap_female-male_no-education,0.010000000000000009
2000,Netherlands,NLD,gap_female-male_secondary-incomplete,5.43
2000,Netherlands,NLD,no_education,1.38
2000,Netherlands,NLD,secondary_incomplete,60.69
2000,New Zealand,NZL,gap_female-male_no-education,-0.009999999999999995
2000,New Zealand,NZL,gap_female-male_secondary-incomplete,-1.0100000000000051
2000,New Zealand,NZL,no_education,0.11
2000,New Zealand,NZL,secondary_incomplete,83.56
2000,Nicaragua,NIC,gap_female-male_no-education,6.210000000000001
2000,Nicaragua,NIC,gap_female-male_secondary-incomplete,-1.1700000000000017
2000,Nicaragua,NIC,no_education,31.55
2000,Nicaragua,NIC,secondary_incomplete,90.27
2000,Niger,NER,gap_female-male_no-education,15.379999999999995
2000,Niger,NER,gap_female-male_secondary-incomplete,2.3100000000000023
2000,Niger,NER,no_education,83.05
2000,Niger,NER,secondary_incomplete,98.3
2000,Norway,NOR,gap_female-male_no-education,0.07
2000,Norway,NOR,gap_female-male_secondary-incomplete,6.630000000000003
2000,Norway,NOR,no_education,0.31
2000,Norway,NOR,secondary_incomplete,67.59
2000,Pakistan,PAK,gap_female-male_no-education,26.020000000000003
2000,Pakistan,PAK,gap_female-male_secondary-incomplete,10.340000000000003
2000,Pakistan,PAK,no_education,66.86
2000,Pakistan,PAK,secondary_incomplete,89.47
2000,Panama,PAN,gap_female-male_no-education,1.8100000000000005
2000,Panama,PAN,gap_female-male_secondary-incomplete,1.519999999999996
2000,Panama,PAN,no_education,8.9
2000,Panama,PAN,secondary_incomplete,81.17
2000,Papua New Guinea,PNG,gap_female-male_no-education,24.259999999999998
2000,Papua New Guinea,PNG,gap_female-male_secondary-incomplete,4.489999999999995
2000,Papua New Guinea,PNG,no_education,52.42
2000,Papua New Guinea,PNG,secondary_incomplete,94.08
2000,Paraguay,PRY,gap_female-male_no-education,4.5200000000000005
2000,Paraguay,PRY,gap_female-male_secondary-incomplete,-1.789999999999992
2000,Paraguay,PRY,no_education,8.81
2000,Paraguay,PRY,secondary_incomplete,85.77
2000,Peru,PER,gap_female-male_no-education,11.79
2000,Peru,PER,gap_female-male_secondary-incomplete,4.089999999999989
2000,Peru,PER,no_education,12.49
2000,Peru,PER,secondary_incomplete,77.44
2000,Philippines,PHL,gap_female-male_no-education,0.9199999999999999
2000,Philippines,PHL,gap_female-male_secondary-incomplete,1.1700000000000017
2000,Philippines,PHL,no_education,6.11
2000,Philippines,PHL,secondary_incomplete,82.85
2000,Poland,POL,gap_female-male_no-education,1.46
2000,Poland,POL,gap_female-male_secondary-incomplete,7.649999999999999
2000,Poland,POL,no_education,2.87
2000,Poland,POL,secondary_incomplete,40.1
2000,Portugal,PRT,gap_female-male_no-education,6.1
2000,Portugal,PRT,gap_female-male_secondary-incomplete,2.989999999999995
2000,Portugal,PRT,no_education,10.73
2000,Portugal,PRT,secondary_incomplete,84.93
2000,Qatar,QAT,gap_female-male_no-education,-1.519999999999996
2000,Qatar,QAT,gap_female-male_secondary-incomplete,-3.5799999999999983
2000,Qatar,QAT,no_education,40.52
2000,Qatar,QAT,secondary_incomplete,81.14
2000,Republic of Korea,KOR,gap_female-male_no-education,7.9399999999999995
2000,Republic of Korea,KOR,gap_female-male_secondary-incomplete,4.8500000000000085
2000,Republic of Korea,KOR,no_education,7.45
2000,Republic of Korea,KOR,secondary_incomplete,63.35
2000,Republic of Moldova,ROM,gap_female-male_no-education,5.0600000000000005
2000,Republic of Moldova,ROM,gap_female-male_secondary-incomplete,5.509999999999998
2000,Republic of Moldova,ROM,no_education,6.1
2000,Republic of Moldova,ROM,secondary_incomplete,58.58
2000,Reunion,REU,gap_female-male_no-education,0.009999999999999787
2000,Reunion,REU,gap_female-male_secondary-incomplete,-6.480000000000004
2000,Reunion,REU,no_education,12.47
2000,Reunion,REU,secondary_incomplete,84.31
2000,Romania,ROU,gap_female-male_no-education,2.5
2000,Romania,ROU,gap_female-male_secondary-incomplete,16.199999999999996
2000,Romania,ROU,no_education,2.74
2000,Romania,ROU,secondary_incomplete,57.44
2000,Russian Federation,RUS,gap_female-male_no-education,1.0999999999999999
2000,Russian Federation,RUS,gap_female-male_secondary-incomplete,9.0
2000,Russian Federation,RUS,no_education,1.14
2000,Russian Federation,RUS,secondary_incomplete,71.53999999999999
2000,Rwanda,RWA,gap_female-male_no-education,17.139999999999993
2000,Rwanda,RWA,gap_female-male_secondary-incomplete,0.18999999999999773
2000,Rwanda,RWA,no_education,59.42
2000,Rwanda,RWA,secondary_incomplete,97.35
2000,Saudi Arabia,SAU,gap_female-male_no-education,24.09
2000,Saudi Arabia,SAU,gap_female-male_secondary-incomplete,5.200000000000003
2000,Saudi Arabia,SAU,no_education,26.31
2000,Saudi Arabia,SAU,secondary_incomplete,83.62
2000,Senegal,SEN,gap_female-male_no-education,18.120000000000005
2000,Senegal,SEN,gap_female-male_secondary-incomplete,4.75
2000,Senegal,SEN,no_education,68.73
2000,Senegal,SEN,secondary_incomplete,96.03
2000,Serbia,SER,gap_female-male_no-education,5.960000000000001
2000,Serbia,SER,gap_female-male_secondary-incomplete,15.479999999999997
2000,Serbia,SER,no_education,5.15
2000,Serbia,SER,secondary_incomplete,72.21000000000001
2000,Sierra Leone,SLE,gap_female-male_no-education,14.150000000000006
2000,Sierra Leone,SLE,gap_female-male_secondary-incomplete,3.25
2000,Sierra Leone,SLE,no_education,73.62
2000,Sierra Leone,SLE,secondary_incomplete,96.36
2000,Singapore,SGP,gap_female-male_no-education,9.57
2000,Singapore,SGP,gap_female-male_secondary-incomplete,3.490000000000002
2000,Singapore,SGP,no_education,21.21
2000,Singapore,SGP,secondary_incomplete,62.32
2000,Slovakia,SVK,gap_female-male_no-education,-0.18000000000000016
2000,Slovakia,SVK,gap_female-male_secondary-incomplete,20.480000000000004
2000,Slovakia,SVK,no_education,2.14
2000,Slovakia,SVK,secondary_incomplete,54.24
2000,Slovenia,SVN,gap_female-male_no-education,0.37
2000,Slovenia,SVN,gap_female-male_secondary-incomplete,15.579999999999998
2000,Slovenia,SVN,no_education,0.7
2000,Slovenia,SVN,secondary_incomplete,46.0
2000,South Africa,ZAF,gap_female-male_no-education,5.990000000000002
2000,South Africa,ZAF,gap_female-male_secondary-incomplete,2.6899999999999977
2000,South Africa,ZAF,no_education,20.22
2000,South Africa,ZAF,secondary_incomplete,81.91
2000,Spain,ESP,gap_female-male_no-education,4.6899999999999995
2000,Spain,ESP,gap_female-male_secondary-incomplete,2.0500000000000114
2000,Spain,ESP,no_education,17.4
2000,Spain,ESP,secondary_incomplete,86.45
2000,Sri Lanka,LKA,gap_female-male_no-education,4.6899999999999995
2000,Sri Lanka,LKA,gap_female-male_secondary-incomplete,1.7700000000000031
2000,Sri Lanka,LKA,no_education,10.4
2000,Sri Lanka,LKA,secondary_incomplete,58.8
2000,Sudan,SDN,gap_female-male_no-education,23.559999999999995
2000,Sudan,SDN,gap_female-male_secondary-incomplete,0.8400000000000034
2000,Sudan,SDN,no_education,62.48
2000,Sudan,SDN,secondary_incomplete,95.43
2000,Swaziland,SWZ,gap_female-male_no-education,-0.5300000000000011
2000,Swaziland,SWZ,gap_female-male_secondary-incomplete,-0.06999999999999318
2000,Swaziland,SWZ,no_education,48.68
2000,Swaziland,SWZ,secondary_incomplete,94.95
2000,Sweden,SWE,gap_female-male_no-education,-0.6099999999999999
2000,Sweden,SWE,gap_female-male_secondary-incomplete,1.0700000000000003
2000,Sweden,SWE,no_education,1.75
2000,Sweden,SWE,secondary_incomplete,52.92
2000,Switzerland,CHE,gap_female-male_no-education,-1.4600000000000009
2000,Switzerland,CHE,gap_female-male_secondary-incomplete,3.0700000000000003
2000,Switzerland,CHE,no_education,11.47
2000,Switzerland,CHE,secondary_incomplete,65.09
2000,Syrian Arab Republic,SYR,gap_female-male_no-education,23.03
2000,Syrian Arab Republic,SYR,gap_female-male_secondary-incomplete,1.8000000000000114
2000,Syrian Arab Republic,SYR,no_education,21.96
2000,Syrian Arab Republic,SYR,secondary_incomplete,94.86
2000,Taiwan,TWN,gap_female-male_no-education,7.21
2000,Taiwan,TWN,gap_female-male_secondary-incomplete,2.6700000000000017
2000,Taiwan,TWN,no_education,6.15
2000,Taiwan,TWN,secondary_incomplete,72.47
2000,Tajikistan,TJK,gap_female-male_no-education,0.7300000000000001
2000,Tajikistan,TJK,gap_female-male_secondary-incomplete,2.2099999999999937
2000,Tajikistan,TJK,no_education,0.76
2000,Tajikistan,TJK,secondary_incomplete,31.680000000000007
2000,Thailand,THA,gap_female-male_no-education,4.57
2000,Thailand,THA,gap_female-male_secondary-incomplete,2.6599999999999966
2000,Thailand,THA,no_education,14.35
2000,Thailand,THA,secondary_incomplete,93.08
2000,Togo,TGO,gap_female-male_no-education,33.06999999999999
2000,Togo,TGO,gap_female-male_secondary-incomplete,9.429999999999993
2000,Togo,TGO,no_education,51.62
2000,Togo,TGO,secondary_incomplete,92.27
2000,Tonga,TON,gap_female-male_no-education,-0.030000000000000027
2000,Tonga,TON,gap_female-male_secondary-incomplete,1.5499999999999972
2000,Tonga,TON,no_education,1.44
2000,Tonga,TON,secondary_incomplete,89.45
2000,Trinidad and Tobago,TTO,gap_female-male_no-education,1.7599999999999998
2000,Trinidad and Tobago,TTO,gap_female-male_secondary-incomplete,-0.37999999999999545
2000,Trinidad and Tobago,TTO,no_education,2.44
2000,Trinidad and Tobago,TTO,secondary_incomplete,77.64
2000,Tunisia,TUN,gap_female-male_no-education,24.889999999999997
2000,Tunisia,TUN,gap_female-male_secondary-incomplete,5.189999999999998
2000,Tunisia,TUN,no_education,40.56
2000,Tunisia,TUN,secondary_incomplete,88.34
2000,Turkey,TUR,gap_female-male_no-education,22.57
2000,Turkey,TUR,gap_female-male_secondary-incomplete,6.450000000000003
2000,Turkey,TUR,no_education,20.14
2000,Turkey,TUR,secondary_incomplete,89.78
2000,USA,USA,gap_female-male_no-education,-0.010000000000000009
2000,USA,USA,gap_female-male_secondary-incomplete,4.8899999999999935
2000,USA,USA,no_education,0.48
2000,USA,USA,secondary_incomplete,67.91
2000,Uganda,UGA,gap_female-male_no-education,24.930000000000003
2000,Uganda,UGA,gap_female-male_secondary-incomplete,2.069999999999993
2000,Uganda,UGA,no_education,33.75
2000,Uganda,UGA,secondary_incomplete,98.35
2000,Ukraine,UKR,gap_female-male_no-education,3.3
2000,Ukraine,UKR,gap_female-male_secondary-incomplete,13.889999999999993
2000,Ukraine,UKR,no_education,3.42
2000,Ukraine,UKR,secondary_incomplete,65.2
2000,United Arab Emirates,ARE,gap_female-male_no-education,0.18999999999999773
2000,United Arab Emirates,ARE,gap_female-male_secondary-incomplete,-5.1299999999999955
2000,United Arab Emirates,ARE,no_education,21.18
2000,United Arab Emirates,ARE,secondary_incomplete,71.08
2000,United Kingdom,GBR,gap_female-male_no-education,-3.6100000000000003
2000,United Kingdom,GBR,gap_female-male_secondary-incomplete,0.39000000000000057
2000,United Kingdom,GBR,no_education,3.2
2000,United Kingdom,GBR,secondary_incomplete,93.1
2000,United Republic of Tanzania,TZA,gap_female-male_no-education,21.809999999999995
2000,United Republic of Tanzania,TZA,gap_female-male_secondary-incomplete,1.0699999999999932
2000,United Republic of Tanzania,TZA,no_education,34.93
2000,United Republic of Tanzania,TZA,secondary_incomplete,99.31
2000,Uruguay,URY,gap_female-male_no-education,0.15000000000000036
2000,Uruguay,URY,gap_female-male_secondary-incomplete,-4.900000000000006
2000,Uruguay,URY,no_education,2.88
2000,Uruguay,URY,secondary_incomplete,85.45
2000,Venezuela,VEN,gap_female-male_no-education,1.1400000000000006
2000,Venezuela,VEN,gap_female-male_secondary-incomplete,2.0400000000000063
2000,Venezuela,VEN,no_education,14.15
2000,Venezuela,VEN,secondary_incomplete,89.46000000000001
2000,Viet Nam,VNM,gap_female-male_no-education,7.1
2000,Viet Nam,VNM,gap_female-male_secondary-incomplete,4.010000000000005
2000,Viet Nam,VNM,no_education,9.47
2000,Viet Nam,VNM,secondary_incomplete,90.6
2000,Yemen,YEM,gap_female-male_no-education,19.189999999999998
